alpine_url;arch;bdate;branch;description;license;maintainer;name;pkg_url;repo;version
http://search.cpan.org/dist/Class-Singleton/;armv7;2018-09-27 15:22:18;edge;Base class for creating singleton objects (documentation);GPL PerlArtistic;Natanael Copa;perl-class-singleton-doc;/package/edge/main/armv7/perl-class-singleton-doc;main;1.5-r0
http://search.cpan.org/dist/Test-Warn/;armv7;2018-09-27 15:20:16;edge;Perl extension to test methods for warnings;GPL PerlArtistic;Timo Teräs;perl-test-warn;/package/edge/main/armv7/perl-test-warn;main;0.36-r0
https://www.gtkmm.org/en/;armv7;2019-06-27 14:51:22;edge;C++ wrappers for GTK+ (documentation);LGPL-2.1-or-later;Natanael Copa;gtkmm-doc;/package/edge/main/armv7/gtkmm-doc;main;2.24.5-r2
https://www.gtkmm.org/en/;armv7;2019-06-27 14:51:22;edge;C++ wrappers for GTK+ (development files);LGPL-2.1-or-later;Natanael Copa;gtkmm-dev;/package/edge/main/armv7/gtkmm-dev;main;2.24.5-r2
https://libmemcached.org/libMemcached.html;armv7;2019-06-27 14:49:29;edge;Client library and command line tools for memcached server (libraries);BSD-3-Clause;Natanael Copa;libmemcached-libs;/package/edge/main/armv7/libmemcached-libs;main;1.0.18-r4
https://libmemcached.org/libMemcached.html;armv7;2019-06-27 14:49:29;edge;Client library and command line tools for memcached server;BSD-3-Clause;Natanael Copa;libmemcached;/package/edge/main/armv7/libmemcached;main;1.0.18-r4
https://libmemcached.org/libMemcached.html;armv7;2019-06-27 14:49:28;edge;Client library and command line tools for memcached server (documentation);BSD-3-Clause;Natanael Copa;libmemcached-doc;/package/edge/main/armv7/libmemcached-doc;main;1.0.18-r4
https://libmemcached.org/libMemcached.html;armv7;2019-06-27 14:49:27;edge;Client library and command line tools for memcached server (development files);BSD-3-Clause;Natanael Copa;libmemcached-dev;/package/edge/main/armv7/libmemcached-dev;main;1.0.18-r4
https://www.liblognorm.com/;armv7;2019-06-27 14:42:40;edge;A fast log-normalization library (development files);LGPL-2.1-or-later Apache-2.0;Jakub Jirutka;liblognorm-dev;/package/edge/main/armv7/liblognorm-dev;main;2.0.6-r2
https://www.liblognorm.com/;armv7;2019-06-27 14:42:40;edge;A fast log-normalization library;LGPL-2.1-or-later Apache-2.0;Jakub Jirutka;liblognorm;/package/edge/main/armv7/liblognorm;main;2.0.6-r2
https://github.com/libproxy/libproxy;armv7;2019-06-27 14:42:20;edge;Binding for libproxy and python 3;LGPL-2.0-or-later;Natanael Copa;py3-libproxy;/package/edge/main/armv7/py3-libproxy;main;0.4.15-r3
https://github.com/libproxy/libproxy;armv7;2019-06-27 14:42:20;edge;Binary to test libproxy;LGPL-2.0-or-later;Natanael Copa;libproxy-bin;/package/edge/main/armv7/libproxy-bin;main;0.4.15-r3
https://github.com/libproxy/libproxy;armv7;2019-06-27 14:42:20;edge;A library handling all the details of proxy configuration (development files);LGPL-2.0-or-later;Natanael Copa;libproxy-dev;/package/edge/main/armv7/libproxy-dev;main;0.4.15-r3
https://github.com/libproxy/libproxy;armv7;2019-06-27 14:42:20;edge;A library handling all the details of proxy configuration;LGPL-2.0-or-later;Natanael Copa;libproxy;/package/edge/main/armv7/libproxy;main;0.4.15-r3
https://libestr.adiscon.com/;armv7;2019-06-27 14:41:57;edge;essentials for string handling (and a bit more) (development files);LGPL-2.1-or-later;Cameron Banta;libestr-dev;/package/edge/main/armv7/libestr-dev;main;0.1.11-r1
https://libestr.adiscon.com/;armv7;2019-06-27 14:41:57;edge;essentials for string handling (and a bit more);LGPL-2.1-or-later;Cameron Banta;libestr;/package/edge/main/armv7/libestr;main;0.1.11-r1
https://wiki.gnome.org/Projects/Libsecret;armv7;2019-06-27 14:39:41;edge;Sender Policy Framework library, a part of the SPF/SRS protocol pair.;LGPL-2.1-or-later OR BSD-2-Clause;Natanael Copa;libspf2;/package/edge/main/armv7/libspf2;main;1.2.10-r4
https://wiki.gnome.org/Projects/Libsecret;armv7;2019-06-27 14:39:41;edge;Sender Policy Framework library, a part of the SPF/SRS protocol pair. (development files);LGPL-2.1-or-later OR BSD-2-Clause;Natanael Copa;libspf2-dev;/package/edge/main/armv7/libspf2-dev;main;1.2.10-r4
https://wiki.gnome.org/Projects/Libsecret;armv7;2019-06-27 14:39:41;edge;SPF daemon and command-line utility;LGPL-2.1-or-later OR BSD-2-Clause;Natanael Copa;libspf2-tools;/package/edge/main/armv7/libspf2-tools;main;1.2.10-r4
https://www.x.org;armv7;2019-06-27 14:38:47;edge;X Windows make utility;MIT-enna;Natanael Copa;imake;/package/edge/main/armv7/imake;main;1.0.8-r1
https://www.x.org;armv7;2019-06-27 14:38:47;edge;X Windows make utility (documentation);MIT-enna;Natanael Copa;imake-doc;/package/edge/main/armv7/imake-doc;main;1.0.8-r1
https://sourceforge.net/projects/libnet-dev/;armv7;2019-06-27 14:36:31;edge;A generic networking API that provides access to several protocols.;BSD-2-Clause;Natanael Copa;libnet;/package/edge/main/armv7/libnet;main;1.1.6-r3
https://sourceforge.net/projects/libnet-dev/;armv7;2019-06-27 14:36:31;edge;A generic networking API that provides access to several protocols. (documentation);BSD-2-Clause;Natanael Copa;libnet-doc;/package/edge/main/armv7/libnet-doc;main;1.1.6-r3
https://sourceforge.net/projects/libnet-dev/;armv7;2019-06-27 14:36:30;edge;A generic networking API that provides access to several protocols. (development files);BSD-2-Clause;Natanael Copa;libnet-dev;/package/edge/main/armv7/libnet-dev;main;1.1.6-r3
https://www.infradead.org/~tgr/libnl/;armv7;2019-06-27 14:35:47;edge;Library for applications dealing with netlink sockets;LGPL-2.1-only;Natanael Copa;libnl;/package/edge/main/armv7/libnl;main;1.1.4-r1
https://www.infradead.org/~tgr/libnl/;armv7;2019-06-27 14:35:46;edge;Library for applications dealing with netlink sockets (development files);LGPL-2.1-only;Natanael Copa;libnl-dev;/package/edge/main/armv7/libnl-dev;main;1.1.4-r1
https://github.com/kaniini/libguess;armv7;2019-06-27 14:35:39;edge;extremely fast character set guessing library;ISC;None;libguess;/package/edge/main/armv7/libguess;main;1.2-r1
https://github.com/kaniini/libguess;armv7;2019-06-27 14:35:39;edge;extremely fast character set guessing library (development files);ISC;None;libguess-dev;/package/edge/main/armv7/libguess-dev;main;1.2-r1
https://sourceforge.net/projects/libmms/;armv7;2019-06-27 14:34:25;edge;MMS stream protocol library;LGPL-2.0-or-later;Natanael Copa;libmms;/package/edge/main/armv7/libmms;main;0.6.4-r1
https://sourceforge.net/projects/libmms/;armv7;2019-06-27 14:34:25;edge;MMS stream protocol library (development files);LGPL-2.0-or-later;Natanael Copa;libmms-dev;/package/edge/main/armv7/libmms-dev;main;0.6.4-r1
http://freshmeat.sourceforge.net/projects/giblib/;armv7;2019-06-27 14:33:09;edge;Giblib is a library that feh uses as a wrapper to imlib2;MIT;Natanael Copa;giblib;/package/edge/main/armv7/giblib;main;1.2.4-r12
http://freshmeat.sourceforge.net/projects/giblib/;armv7;2019-06-27 14:33:09;edge;Giblib is a library that feh uses as a wrapper to imlib2 (development files);MIT;Natanael Copa;giblib-dev;/package/edge/main/armv7/giblib-dev;main;1.2.4-r12
http://freshmeat.sourceforge.net/projects/giblib/;armv7;2019-06-27 14:33:09;edge;Giblib is a library that feh uses as a wrapper to imlib2 (documentation);MIT;Natanael Copa;giblib-doc;/package/edge/main/armv7/giblib-doc;main;1.2.4-r12
https://alpinelinux.org;armv7;2019-06-27 14:32:27;edge;Meta package for translations;GPL-2.0-only;Natanael Copa;lang;/package/edge/main/armv7/lang;main;0.1-r1
https://www.glfw.org/;armv7;2019-06-27 14:30:12;edge;Multi-platform library for OpenGL and Vulkan application development;zlib;Daniel Sabogal;glfw;/package/edge/main/armv7/glfw;main;3.2.1-r3
https://www.glfw.org/;armv7;2019-06-27 14:30:12;edge;Multi-platform library for OpenGL and Vulkan application development (development files);zlib;Daniel Sabogal;glfw-dev;/package/edge/main/armv7/glfw-dev;main;3.2.1-r3
https://wiki.gnome.org/Projects/Libsecret;armv7;2019-06-27 14:30:01;edge;Library for storing and retrieving passwords and other secrets;LGPL-2.0-or-later;Natanael Copa;libsecret;/package/edge/main/armv7/libsecret;main;0.18.8-r1
https://wiki.gnome.org/Projects/Libsecret;armv7;2019-06-27 14:30:00;edge;Library for storing and retrieving passwords and other secrets (documentation);LGPL-2.0-or-later;Natanael Copa;libsecret-doc;/package/edge/main/armv7/libsecret-doc;main;0.18.8-r1
https://wiki.gnome.org/Projects/Libsecret;armv7;2019-06-27 14:30:00;edge;Library for storing and retrieving passwords and other secrets (development files);LGPL-2.0-or-later;Natanael Copa;libsecret-dev;/package/edge/main/armv7/libsecret-dev;main;0.18.8-r1
https://wiki.gnome.org/Projects/Libsecret;armv7;2019-06-27 14:30:00;edge;Languages for package libsecret;LGPL-2.0-or-later;Natanael Copa;libsecret-lang;/package/edge/main/armv7/libsecret-lang;main;0.18.8-r1
https://wiki.gnome.org/Projects/Libsecret;armv7;2019-06-27 14:30:00;edge;Static files for libsecret;LGPL-2.0-or-later;Natanael Copa;libsecret-static;/package/edge/main/armv7/libsecret-static;main;0.18.8-r1
https://libusb.info/;armv7;2019-06-27 14:27:10;edge;Library that enables userspace access to USB devices (development files);LGPL-2.0-or-later;Natanael Copa;libusb-dev;/package/edge/main/armv7/libusb-dev;main;1.0.22-r1
https://libusb.info/;armv7;2019-06-27 14:27:10;edge;Library that enables userspace access to USB devices;LGPL-2.0-or-later;Natanael Copa;libusb;/package/edge/main/armv7/libusb;main;1.0.22-r1
https://tracker.debian.org/pkg/chrpath;armv7;2019-06-27 14:26:21;edge;Modify rpath of compiled programs (documentation);GPL-2.0-or-later;Natanael Copa;chrpath-doc;/package/edge/main/armv7/chrpath-doc;main;0.16-r2
https://tracker.debian.org/pkg/chrpath;armv7;2019-06-27 14:26:21;edge;Modify rpath of compiled programs;GPL-2.0-or-later;Natanael Copa;chrpath;/package/edge/main/armv7/chrpath;main;0.16-r2
https://www.freedesktop.org/wiki/Software/icon-theme/;armv7;2019-06-27 14:26:14;edge;Freedesktop.org Hicolor icon theme;GPL-2.0-only;Natanael Copa;hicolor-icon-theme;/package/edge/main/armv7/hicolor-icon-theme;main;0.17-r1
https://lynx.invisible-island.net/;armv7;2019-06-27 14:25:34;edge;Cross-platform text-based browser;GPL-2.0-only;Kiyoshi Aman;lynx;/package/edge/main/armv7/lynx;main;2.8.8_p2-r1
https://lynx.invisible-island.net/;armv7;2019-06-27 14:25:34;edge;Cross-platform text-based browser (documentation);GPL-2.0-only;Kiyoshi Aman;lynx-doc;/package/edge/main/armv7/lynx-doc;main;2.8.8_p2-r1
https://gitlab.gnome.org/GNOME/glibmm;armv7;2019-06-27 14:23:56;edge;C++ wrapper for the GLib toolkit;LGPL-2.1-or-later;Natanael Copa;glibmm;/package/edge/main/armv7/glibmm;main;2.56.0-r2
https://gitlab.gnome.org/GNOME/glibmm;armv7;2019-06-27 14:23:56;edge;C++ wrapper for the GLib toolkit (development files);LGPL-2.1-or-later;Natanael Copa;glibmm-dev;/package/edge/main/armv7/glibmm-dev;main;2.56.0-r2
https://gitlab.gnome.org/GNOME/glibmm;armv7;2019-06-27 14:23:56;edge;C++ wrapper for the GLib toolkit (documentation);LGPL-2.1-or-later;Natanael Copa;glibmm-doc;/package/edge/main/armv7/glibmm-doc;main;2.56.0-r2
https://numixproject.github.io/;armv7;2019-06-27 13:46:59;edge;Official icon theme from the Numix project;GPL-3.0-only;Carlo Landmeter;numix-icon-theme;/package/edge/testing/armv7/numix-icon-theme;testing;0_git20190310-r1
https://search.cpan.org/dist/DateTime/;armv7;2019-05-28 07:24:41;edge;A date and time object for Perl (documentation);Artistic-2.0;Natanael Copa;perl-datetime-doc;/package/edge/main/armv7/perl-datetime-doc;main;1.51-r0
http://search.cpan.org/dist/Encode/;armv7;2019-05-28 07:19:49;edge;character encodings in Perl;GPL-1.0-or-later OR Artistic-1.0-Perl;Natanael Copa;perl-encode;/package/edge/main/armv7/perl-encode;main;3.01-r0
http://search.cpan.org/dist/Encode/;armv7;2019-05-28 07:19:49;edge;character encodings in Perl (utilities);GPL-1.0-or-later OR Artistic-1.0-Perl;Natanael Copa;perl-encode-utils;/package/edge/main/armv7/perl-encode-utils;main;3.01-r0
http://search.cpan.org/dist/Encode/;armv7;2019-05-28 07:19:48;edge;character encodings in Perl (development files);GPL-1.0-or-later OR Artistic-1.0-Perl;Natanael Copa;perl-encode-dev;/package/edge/main/armv7/perl-encode-dev;main;3.01-r0
http://search.cpan.org/dist/Encode/;armv7;2019-05-28 07:19:48;edge;character encodings in Perl (documentation);GPL-1.0-or-later OR Artistic-1.0-Perl;Natanael Copa;perl-encode-doc;/package/edge/main/armv7/perl-encode-doc;main;3.01-r0
http://search.cpan.org/dist/CPS/;armv7;2019-05-28 07:19:12;edge;manage flow of control in Continuation-Passing Style (documentation);GPL-1.0-or-later OR Artistic-1.0-Perl;Kiyoshi Aman;perl-cps-doc;/package/edge/main/armv7/perl-cps-doc;main;0.19-r0
http://search.cpan.org/dist/CPS/;armv7;2019-05-28 07:19:12;edge;manage flow of control in Continuation-Passing Style;GPL-1.0-or-later OR Artistic-1.0-Perl;Kiyoshi Aman;perl-cps;/package/edge/main/armv7/perl-cps;main;0.19-r0
http://search.cpan.org/dist/Socket6/;armv7;2019-05-28 07:16:56;edge;perl module for IPV6 operations (documentation);BSD-3-Clause;Kiyoshi Aman;perl-socket6-doc;/package/edge/main/armv7/perl-socket6-doc;main;0.29-r0
http://search.cpan.org/dist/Socket6/;armv7;2019-05-28 07:16:56;edge;perl module for IPV6 operations;BSD-3-Clause;Kiyoshi Aman;perl-socket6;/package/edge/main/armv7/perl-socket6;main;0.29-r0
https://metacpan.org/release/XML-XPath/;armv7;2019-05-28 07:14:07;edge;Parse and evaluate XPath statements.;Artistic-2.0;Kiyoshi Aman;perl-xml-xpath;/package/edge/main/armv7/perl-xml-xpath;main;1.44-r0
https://metacpan.org/release/XML-XPath/;armv7;2019-05-28 07:14:06;edge;Parse and evaluate XPath statements. (documentation);Artistic-2.0;Kiyoshi Aman;perl-xml-xpath-doc;/package/edge/main/armv7/perl-xml-xpath-doc;main;1.44-r0
https://metacpan.org/release/URI/;armv7;2019-05-28 07:13:19;edge;Uniform Resource Identifiers (absolute and relative) (documentation);GPL-1.0-or-later Artistic-1.0-Perl;Natanael Copa;perl-uri-doc;/package/edge/main/armv7/perl-uri-doc;main;1.76-r0
https://metacpan.org/release/URI/;armv7;2019-05-28 07:13:19;edge;Uniform Resource Identifiers (absolute and relative);GPL-1.0-or-later Artistic-1.0-Perl;Natanael Copa;perl-uri;/package/edge/main/armv7/perl-uri;main;1.76-r0
http://search.cpan.org/dist/Test2-Plugin-NoWarnings;armv7;2019-05-28 07:11:01;edge;Test2::Plugin::NoWarnings perl module;Artistic-2.0;Leonardo Arena;perl-test2-plugin-nowarnings;/package/edge/main/armv7/perl-test2-plugin-nowarnings;main;0.07-r0
http://search.cpan.org/dist/Test2-Plugin-NoWarnings;armv7;2019-05-28 07:11:01;edge;Test2::Plugin::NoWarnings perl module (documentation);Artistic-2.0;Leonardo Arena;perl-test2-plugin-nowarnings-doc;/package/edge/main/armv7/perl-test2-plugin-nowarnings-doc;main;0.07-r0
https://metacpan.org/release/Canary-Stability;armv7;2019-05-28 07:08:45;edge;CPAN/Canary-Stability - canary to check perl compatability for schmorp's modules (documentation);GPL-1.0-or-later Artistic-1.0-Perl;None;perl-canary-stability-doc;/package/edge/main/armv7/perl-canary-stability-doc;main;2013-r0
https://metacpan.org/release/Canary-Stability;armv7;2019-05-28 07:08:45;edge;CPAN/Canary-Stability - canary to check perl compatability for schmorp's modules;GPL-1.0-or-later Artistic-1.0-Perl;None;perl-canary-stability;/package/edge/main/armv7/perl-canary-stability;main;2013-r0
http://search.cpan.org/dist/Socket/;armv7;2019-05-28 07:05:59;edge;networking constants and support functions;GPL-1.0-or-later OR Artistic-1.0-Perl;Natanael Copa;perl-socket;/package/edge/main/armv7/perl-socket;main;2.029-r0
http://search.cpan.org/dist/Socket/;armv7;2019-05-28 07:05:58;edge;networking constants and support functions (documentation);GPL-1.0-or-later OR Artistic-1.0-Perl;Natanael Copa;perl-socket-doc;/package/edge/main/armv7/perl-socket-doc;main;2.029-r0
http://skarnet.org/software/s6-linux-init/;armv7;2019-05-28 06:53:16;edge;A set of tools to create and run an s6-based init system.;ISC;Laurent Bercot;s6-linux-init;/package/edge/main/armv7/s6-linux-init;main;1.0.0.0-r0
http://skarnet.org/software/s6-linux-init/;armv7;2019-05-28 06:53:16;edge;A set of tools to create and run an s6-based init system. (development files);ISC;Laurent Bercot;s6-linux-init-dev;/package/edge/main/armv7/s6-linux-init-dev;main;1.0.0.0-r0
http://skarnet.org/software/s6-linux-init/;armv7;2019-05-28 06:53:16;edge;A set of tools to create and run an s6-based init system. (documentation);ISC;Laurent Bercot;s6-linux-init-doc;/package/edge/main/armv7/s6-linux-init-doc;main;1.0.0.0-r0
http://skarnet.org/software/s6-linux-utils/;armv7;2019-05-28 06:51:01;edge;A set of tiny Linux-specific utilities optimized for simplicity and small size. (documentation);ISC;Laurent Bercot;s6-linux-utils-doc;/package/edge/main/armv7/s6-linux-utils-doc;main;2.5.0.1-r1
http://skarnet.org/software/s6-linux-utils/;armv7;2019-05-28 06:51:01;edge;A set of tiny Linux-specific utilities optimized for simplicity and small size.;ISC;Laurent Bercot;s6-linux-utils;/package/edge/main/armv7/s6-linux-utils;main;2.5.0.1-r1
http://skarnet.org/software/s6-networking/;armv7;2019-05-28 06:48:45;edge;skarnet.org's UCSPI Unix and TCP tools, access control tools, and network time management utilities. (development files);ISC;Laurent Bercot;s6-networking-dev;/package/edge/main/armv7/s6-networking-dev;main;2.3.0.4-r1
http://skarnet.org/software/s6-networking/;armv7;2019-05-28 06:48:45;edge;skarnet.org's UCSPI Unix and TCP tools, access control tools, and network time management utilities.;ISC;Laurent Bercot;s6-networking;/package/edge/main/armv7/s6-networking;main;2.3.0.4-r1
http://skarnet.org/software/s6-networking/;armv7;2019-05-28 06:48:45;edge;skarnet.org's UCSPI Unix and TCP tools, access control tools, and network time management utilities. (documentation);ISC;Laurent Bercot;s6-networking-doc;/package/edge/main/armv7/s6-networking-doc;main;2.3.0.4-r1
http://skarnet.org/software/s6-dns/;armv7;2019-05-28 06:45:58;edge;skarnet.org's DNS client libraries and command-line DNS client utilities;ISC;Laurent Bercot;s6-dns;/package/edge/main/armv7/s6-dns;main;2.3.0.2-r1
http://skarnet.org/software/s6-dns/;armv7;2019-05-28 06:45:58;edge;skarnet.org's DNS client libraries and command-line DNS client utilities (development files);ISC;Laurent Bercot;s6-dns-dev;/package/edge/main/armv7/s6-dns-dev;main;2.3.0.2-r1
http://skarnet.org/software/s6-dns/;armv7;2019-05-28 06:45:58;edge;skarnet.org's DNS client libraries and command-line DNS client utilities (documentation);ISC;Laurent Bercot;s6-dns-doc;/package/edge/main/armv7/s6-dns-doc;main;2.3.0.2-r1
http://skarnet.org/software/s6-portable-utils/;armv7;2019-05-28 06:44:15;edge;skarnet.org's tiny portable generic utilities (documentation);ISC;Laurent Bercot;s6-portable-utils-doc;/package/edge/main/armv7/s6-portable-utils-doc;main;2.2.1.3-r1
http://skarnet.org/software/s6-portable-utils/;armv7;2019-05-28 06:44:15;edge;skarnet.org's tiny portable generic utilities;ISC;Laurent Bercot;s6-portable-utils;/package/edge/main/armv7/s6-portable-utils;main;2.2.1.3-r1
